root_id	root_tweet	reply_id	reply_tweet	root_stance	reply_stance	reply_as_root
1403981633682825220	Wie kan mij vertellen wat het vaccin doet over 2 jaar?	1404752614160543744	"@PaulSchalk1 @BestOf1913 @kleurklank @anja_36 Ja, ze zijn het aan het onderzoeken. Kankercellen zijn namelijk cellen die een andere ""code"" aannemen. En mrna vaccins bevatten een ""code"".
https://t.co/Ncru2zhc2c
https://t.co/VrIkOleaMb https://t.co/spFO8R7wfp"	Neutral	Neutral	
1404748663713415170	Is het erg als ik een kater heb op de dag dat ik mijn prik krijg? Mag ik alcohol drinken na de vaccinatie? https://t.co/gjiTgYiyYL	1404757984744460288	"@RTLnieuws Helaas zijn jullie vergeten de belangrijkste vraag te stellen. 

Wat is het belangerijkste argument om jongeren over te halen om zich te laten vaccineren? 

Deze vraag is belangerijk, aangezien een nihil aantal gezonde personen onder de 65 sterft aan corona."	Neutral	Neutral	
1404698032982085632	De tweedeling van de samenleving is een blijvertje, net als het demissionaire kabinet. #coronapaspoort Coronapaspoort mogelijk ook na zomer nog nodig | BNR Nieuwsradio https://t.co/jnNip9sKeS	1404768267638652934	"@alexnijenhuis @susanBrug @WKoevoet Wat een domme opmerking dat 't voorkomt bij mensen die tegen vaccinatie waren. 
 Ik ben niet tegen #Vaccinatie maar wel tegen een experimenteel vaccin waarvan de lange termijn effecten nog moeten komen..."	Unrelated	Unrelated	
1404773436950470659	"Drie weken na de eerste prik Moderna heb je al redelijk bescherming.

Maar hoe werkt dat in de tussentijd? Lineair, of exponentieel? Hoe is het na 2 weken? Of 1 week?"	1404777423472840706	@020trader Pfizer en Moderna zijn waarschijnlijk gelijkaardig dus deels beschermd vanaf ongeveer 10 dagen https://t.co/t9TFxFu3vy	Favour	Elaborate	
1404754317865897995	Niet alleen mensen uit 1995, ook iedereen die is geboren in 1996 kan vanaf vandaag een afspraak maken voor vaccinatie | Liveblog https://t.co/X65LrxQkKr https://t.co/cbIse31ZKz	1404781880545787904	@Jan75841479 @StevenQ74 @EdwinArends2 @RTLnieuws Beetje zielig eigenlijk. Je zult maar gevaccineerd zijn en daarna ontdekken dat het een farce is. https://t.co/TvA06pF4qF	Neutral	Disagree	
1387763465792655375	Nieuw stukje geschreven. Over de preventieparadox, observation bias en het freeriderprobleem.  https://t.co/iITzdwdl9U via @KNMG	1404782981059842049	@Gert_van_Dijk @KNMG De ziekte komt sowieso terug. Uitbannen door vaccinatie gaat niet lukken daar het een  zoonose betreft. Of gaan we globaal dieren ruimen/vaccineren? https://t.co/rlRlYY3d8L	Unrelated	Unrelated	
1404770434256625677	Lees, men houdt zich niet meer aan de kapjes, dus snel doen alsof ze nog macht hebben. 17 juni is er een uitspraak over, maar waarom wachten, die dingen zijn schadelijk en gevaarlijk met dit hete weer. Laat je glimlach zien challenge @hugodejonge @ferdgrapperhaus @MinPres https://t.co/kyxSgc0Dx8	1404783752635633666	@dancalegria @hugodejonge @ferdgrapperhaus @MinPres Fijn als mondkapjes niet meer nodig zijn! Mede dankzij succesvolle vaccinatiecampagne!	Unrelated	Unrelated	
1404760350805868544	Waarom zouden artsen hier zich niet aan willen wagen? Het zijn realistische mensen met een reëele vraag. Er wordt niemand beschuldigd, maar wel een goede, falcificeerbare hypothese gepostuleerd. Een goede obductie zou veel rust kunnen geven #covid_19nl #provaccinatie #proscience https://t.co/nIDhm5JRZG	1404784670361927685	"@Rutger_Kostense Ze riskeren grote boetes als ze bv patienten met #ivermectine behandelen en genezen. Hun praktijk kan gesloten worden. De inspectie zit er boven op. Alleen vaccinatie mag.
Denk daar maar eens over."	Favour	Disagree	
1404777619883712522	Totaal geen respect voor de keus van anderen. Dat is kenmerkend aan de generatie 2030. De mond vol over racisme, gender, milieu, maar in werkelijkheid zijn het miezerige mensen die hun zienswijze aan andere op willen leggen.Neem je de prik dan kom je spreekwoordelijk onder de bus https://t.co/JmFH1HwDTx	1404796757981253642	"@rimpeling @sjoerdvenema @dancalegria Prachtig hÃ¨. Dat ze het zo goed promoten dat bijna heel NL zich laat prikken enzo.

Ik geniet van die reclame"	Against	Unrelated	
1404715841355239424	Na alle kritiek op @hugodejonge is het wel zo eerlijk hem (en vele anderen) een pluim te geven voor het inmiddels razendsnelle tempo van de vaccinatiecampagne.	1404800516262092802	"@CdeJong18 @Leolucassen @hugodejonge Tuurlijk joh, vorig jaar maart was er al een vaccin beschikbaar ð...

De eerste kwamen pas eind december en leveringen waren in eerste instantie beperkt. Nu er volop geleverd wordt, wordt ook volop geprikt."	Favour	Elaborate	
1404802793567830022	Coronavirus komt steeds vaker in koffer van reizigers terug naar Nederland: https://t.co/EbdMNNZDZm	1404808523855417350	@NUnl Misschien de koffer ook vaccineren?	Unrelated	Unrelated	
1404754317865897995	Niet alleen mensen uit 1995, ook iedereen die is geboren in 1996 kan vanaf vandaag een afspraak maken voor vaccinatie | Liveblog https://t.co/X65LrxQkKr https://t.co/cbIse31ZKz	1404819855870672896	@EdwinArends2 @Jaalaapeenoope1 @RTLnieuws Jij bent niet meer te redden. Dat spijt me zeer voor jou. Het worden toxines, kijk zelf wat uit pfizer testen bij ratten is gebleken. Fake he? Jij kan het ook downloaden. https://t.co/PVrKkNQaTQ	Neutral	Disagree	
1404798735717126145	35 procent ingeënt, maar Brusselse vaccinatiemotor sputtert al: tempo slechts half zo hoog als in Vlaanderen https://t.co/bPPQAiYgrn	1404826390122446848	"@BrinkWillemvd @HLN_BE ""Van Gucht benadrukt dat vaccinatie net een erg natuurlijk proces is, dat de kracht van het eigen lichaam gebruikt om een ziekte de baas te kunnen. âHet is een gelijkaardig mechanisme als natuurlijke immuniteit opbouwen, alleen efficiÃ«nter. """	Favour	Elaborate	
1404843234682191875	"Iemand die officieel het tegendeel kan bewijzen? Dus zwart op wit durft te zeggen dat dit gelogen is?
@rivm @hugodejonge @diedeprik @MarionKoopmans https://t.co/ZtwSAMJqIH"	1404843659925807105	@Hoffnar @rivm @hugodejonge @diedeprik @MarionKoopmans Nee klopt, maar ik heb nog nergens een antwoord op mijn vraag gezien.	Unrelated	Unrelated	
1404798182962368523	Drank en medische beslissingen nemen gaan inderdaad geweldig hand in hand. https://t.co/sKcM0bbQKl	1404844405551415300	@SBergsma @Marcella1717 Absurd. Dan hebben we het nog niet eens over de wisselwerking, medicatie( prik), alcohol en drugs en het cumulatieve aspect	Unrelated	Unrelated	
1404840977664249862	De mensen die dit besloten hebben, hebben m.i. geen idee wat productontwikkeling en humaan onderzoek met zich meebrengt. Drie maanden voor alles, hoe lang kan klinisch/safety onderzoek dan duren, één maand? Is het mogelijk om in die tijd schadelijke effecten te zien? https://t.co/pbRKmrGh8M	1404846827803922434	"@DennisZeilstra Dat is het al.

FUNFACT: De placebo-groepen van het onderzoek naar het Pfizer-vaccin zijn intussen ook gevaccineerd, dus betrouwbare lange termijn data zullen niet beschikbaar komen
https://t.co/QAX9JHUizF"	Against	Elaborate	
1402349587424239616	"Beste hoofdredacteur van @medischcontact,
beste collega @DokterBertho,
met enige verbazing zie ik dat uw tijdschrift een forum biedt aan antivax-aanhangers.
Bovendien vindt deze huisarts het blijkbaar prima dat collega-wetenschappers bedreigd worden.
Ik betreur dit ten zeerste. https://t.co/9SZjHXDVXH"	1404868547256406020	@danny_dockx @vanranstmarc @Yarnetje @medischcontact @DokterBertho Verplicht vaccineren is dokter spelen? Denk je ooit wel eens na voordat je iets schrijft? Je kunt je vaccinatie gewoon weigeren, veel plezier en als je op de IC ligt stuur ons dan nog een berichtje dan kunnen we allemaal hartelijk lachen om onze hoog intelligente werker!	Favour	Elaborate	
1404868226702614529	Zeg, dat tribunaal he, heb ik dat nou gemist of moeten de bussen nog vertrekken?	1404880618794663942	@Celinepien @ElPasYou_2 @KopArjan Ik zal uitdeelzakjes chips meenemen. Paprika en hamkaâs.	Unrelated	Unrelated	
1404719323525042177	Willen de lui die zich zo met hand en tand verzetten tegen coronavaccins de crisis verlengen? Zou daar een financiële motivatie voor zijn? Hebben zij wellicht meer kans op inkomsten door donaties als de crisis langer duurt?	1404896387398094855	@wsteh @harold_bos @Stitchitvon_ @harryhol Ik las vandaag dat het dragen van een smartwatch meer risico zou geven op hartklachten dan een corona-vaccin.	Favour	Elaborate	
1404574979920965637	Hoe kan het dat vooral mensen die heel dicht bij zichzelf blijven  het corona vaccin niet willen nemen?	1404903241670930436	"@Jeltjeb @EelcoBB Wel veel "" doe dan maar ,enkel wil ik het niet "" prikkers helaas 
Want je "" sociale druk "" en vakantie hÃ¨"	Against	Elaborate	
1405777154185437185	Dit is de kwestie @mkeulemans @MarionKoopmans Dit is de kwestie. #ivermectine werkt. Blijkt nu zelfs in artikel Nature over 55 trials. Maar dat mag niemand weten. Want er moet onomkeerbaar(!) in de arm geschoten worden met experimentele vaccins. https://t.co/crRDMtkMCT	1406386022443794432	@deKantwerkster @Morrovelli @erisgeenzwart @IngeStolkenburg @georgevanhouts @mkeulemans @MarionKoopmans Wie zit er nu in die ontkennende fase? Er worden op dit moment in Nederland bijna 230.000 vaccinaties per dag gegegeven. Hoort u de loeiende sirenes? Weet u zeker dat uw buren nog in leven zijn? Ga gewoon die vaccinatie halen. 2,5 miljard mensen gingen u al voor.	Against	Disagree	
1406236722048999427	"De gouden standaard voor ons nationaal beoordelingsvermogen: zijn de regels streng genoeg en heeft het niet te veel geld gekost? Te zelden hoor je de vraag of een keuze de juiste is. 

Mijn column: https://t.co/DBxreNOigh"	1406391685479862280	"@KustawBessems ""dat de vaccinaties fabelachtig werken""....."	Unrelated	Unrelated	
1405967561427197955	Fijn dat ik jou voorlopig niet tegenkom in het nachtleven of op een festival. Domme muts! https://t.co/Av6bnipk06	1406477668598620164	@Marius21871546 @LisaAnneNL Genoeg Urkers die wÃ©l vaccineren hoor ð	Unrelated	Unrelated	
1406167532902420480	We zijn trots op iedereen die samen met ons hun steentje bijdraagt aan de uitvoering van het #vaccinatieprogramma. We zijn nog niet klaar en gaan gewoon door. https://t.co/R2zZtE1Kpj	1406489142192754695	"@rivm @rivm hoezo trots, als je zovelen niet kunt invoeren &amp; die niet weten of zij wel het vaccinatie paspoort krijgen? En er geen manier is om als je met rivm belt, dit individueel gecorrigeerd te krijgen? Grootste deel uitgevoerd door GGD en die kunnen wel trots zijn!"	Favour	Elaborate	
1406501444182810628	Redenen van wereldwijde toename besmettingen: de Deltavariant, die besmettelijker is en véél mensen nog niet gevaccineerd zijn. https://t.co/ZnKzfjRsaO	1406510910596960257	"@locuta Ik zit nu mijn 2e prikkwartiertje bij ggd uit!
Yess! https://t.co/NPDKtj5wSj"	Favour	Unrelated	
1406368906663575552	"Vandaag mij broer overleden. 
60 jaar. 
Vaccinatie. 
Nu bloed vat gesprongen hoofdslagader. 
Snel overleden https://t.co/KBHtBMglRu"	1406511513045803014	"@de_rekenmeester Laten we eerst eens onderzoeken of het door het vaccin komt?

het is namelijk ook iets wat best vaak normaal voorkomt en in de family kan zitten."	Against	Disagree	
1405972487909920774	"Eriksen valt neer, 4 piloten van #BritishAirways overlijden binnen 1 week en wat me opvalt is dat men zich eigenlijk niet mag afvragen of deze jongens gevaccineerd waren.

We moeten ons bezig houden met #vaccinatie maar er geen vragen over stellen. https://t.co/s9asYGJpbd"	1406512216837402628	@dragonmell @TuvaApKv @teun246893 Die waren juist niet gevaccineerdâ¦ die zijn dood gegaan door Corona.	Against	Disagree	
1406207412294533120	TaskForce Vaccinatie hoopt volgende week uitsluitsel te hebben over het aanpassen van de wachttijd van AstraZeneca van 12 naar 8 weken voor personen met comorbiditeiten. #TFVAX	1406517555758518274	@jorisvaesen Ze zijn aan het testen pfizer zoekt toch testpersonen. Zag ik in reclame op twitter.	Neutral	Unrelated	
1406493448509837316	"Je maakt mij niet boos Anouk, wel verdrietig dat het zover is gekomen dat mensen zwichten en de prik gaan halen om in jouw geval naar een festival te kunnen gaan. 

Het is idd jouw lichaam en jouw keuze maar waarom niet nog even wachten een aantal maanden? 

@biertjebij https://t.co/htPLmfZRLl"	1406523043829198854	"@SimoneSays123 @biertjebij @robertpijkeren Mensen lezen zich ook niet in, zien het als 'maar een prikje'... totaal geen besef van de inhoud, de werking en het feit dat je er waarschijnlijk ieder half jaar ""boosters shots"" bij moet gaan halen.

En dat het een experiment is, wordt gewoon genegeerd... https://t.co/Fm7BEVkxHu"	Against	Elaborate	
1406508138669375491	Geen celstraf voor Canadees koppel dat over en weer vloog voor inenting met vaccins voor oorspronkelijke bewoners https://t.co/sZRjZRQq8a	1406535020383195140	@HLN_BE Ach ach, ze wouden gewoon net zoals @veerleheeren het vaccinatiecentrum helpen. â¨	Neutral	Neutral	
1406527196999659526	"Ik ben geprikt!

#klotemuggen"	1406535217221980160	"@Ian_VD_ Terwijl de meesten nu worden geprikt in hun bovenarm, werd ik net als jij ook geprikt door een mug... op mijn schedel... 

#enmaarjeuken"	Unrelated	Unrelated	
1406360867042729986	"Brits onderzoek,  ""Gevaccineerden 6x  hogere kans om te overlijden aan de Delta-variant dan ongevaccineerden""  
#Zelfdoding
Volt
Eric Clapton
Magnesium
#Nieuwsuur 
https://t.co/oKJnteVi3M"	1406546557407748099	@MarcoNL88 @Nieuwsprik_neus Full interview https://t.co/qczbWinpUb YT deleted it kijk dit maar	Against	Unrelated	
1406325349793796096	"Voor mensen die denken dat vaccineren geen impact op verloop epidemie van dit voorjaar hebben.
Hoe kan het dat het aantal besmettingen, ziekenhuisopnames en doden onder ouderen veel eerder omlaag gegaan is, dan bij de rest? https://t.co/RHADah26hj"	1406548680497319939	@fritsander @Rogier_de_Groot Heeft ook het dorhout effect van @mariannezw geen invloed? Als je dit namelijk zou meenemen in de cijfers (voor zover mogelijk), zal dit volgens mij namelijk nog meer aantonen dat het vaccin geen effect heeft!	Favour	Disagree	
1406364733477949442	Vroeger dacht ik altijd dat ik bang was van onweer. Maar das helemaal niet. Ik raak er overprikkeld van. Dus ik draag nu een koptelefoon, en nergens last van. #Onweer	1406552660774432772	"@WheelieNick Oh dat herken ik, dat je later in je leven ontdekt dat fysieke redenen maakten dat je dacht ergens bang voor te zijn.
Overprikkeling die je niet herkent lijkt op angst en zorgt voor vermijding wat nog meer doet denken aan angst."	Unrelated	Unrelated	
1406541269136982016	"Op mijn Instagram heb ik mensen geadviseerd om het vaccin te nemen en sommigen gingen los.
Ik bekijk dan hun profiel en zie 9v/d 10 keer sigaretten, shisha, alcohol of (soft)drugs. 
Als je iets neemt dat meermaals bewezen is dat het dodelijk is, waarom stress je nu dan?"	1406570514194309127	@Ciddi_misin_yaa @fruitislit @SiemDeCleyn @Bouboutyassine Ik heb er als MS-patient (ziekte is sinds 15 jaar onder controle) voor gekozen mij momenteel niet te laten vaccineren maar vertel dit alleen wanneer er achter gevraagd wordt want de reacties die ik lees zijn meestal beneden alle peil en nodigen niet uit voor openheid of discussie	Favour	Disagree	
1406565925868998661	"Niet-gevaccineerden: 0,095% sterfkans (34 / 35.521 x 100%).

Wel-gevaccineerden: 0,2% sterfkans (37 / ((4.094+9461+4087=) 17.642 x 100%).

Nog steeds geen reden tot zorg natuurlijk - de cijfers blijven vergelijkbaar met griep (het blijft corona, niet iets ernstigs of gevaarlijks) https://t.co/eSTwxgbtIK"	1406572935805079553	@heggemuss @Sibruh @thierrybaudet Niet tegen de indiase variant nee. Dat is het probleem ook. Daarom is het belangrijk de hele wereld meteen te vaccineren. Anders krijg je dit soort mutaties...	Against	Disagree	
1406307986428006401	Eindelijk! 21 juni ontvangen alle huisartsenpraktijken informatie over het selecteren en uitnodigen van jongeren tussen de 12 en 17 met een medische indicatie (griep prik en down) Vanaf 23 juni kan deze  groep naar de GGD bellen of online een afspraak maken. #vergeetonsniethugo https://t.co/gtIs3poEFd	1406582080600002565	@markijbema @dwingel58 @attjekuiken @CSmeenk Ik kan dat punt natuurlijk niet beoordelen. Als dat zo is snap ik het wel dat je niet de hele groep kunt uitnodigen. Dacht alleen dat Moderna en Pfizer nu steeds makkelijker leverbaar was. En met al die mensen die vinden geen vaccin nodig te hebben moeten we toch Ã³ver hebben? ð¤·ââï¸	Favour	Unrelated	
1406556836279554052	"Nieuwe ANP-baas: ""Je mag het eigenlijk niet zeggen, maar als je je niet laat vaccineren, vind ik dat je niet langer het recht hebt om voorrang te krijgen op de reguliere zorg van wie dan ook. Ik vind dat we die discussie moeten openen"" https://t.co/J5hlUu17nr #covid19nl"	1406584695329017857	@Simone_Voice @FLP05480448 Ben wel benieuwd wat het plan is om alle vaccindoden weg te moffelen en zo te manipuleren dat de schapen gewoon MSM blijven volgen. Dat de gevaccineerden niet met andere varianten kunnen omgaan omdat immuunsysteem verkloot is, wordt vast de schuld van de niet gevaccineerden.	Favour	Disagree	
1406586755545976832	"En weer iemand gespot met een chronisch gebrek aan humor. Ik vermoed overigens dat de kudt mij blokkeert, beetje jammer, want nu kan ze zich niet ergeren aan mijn limerick. Zo zonde! &lt;3 &lt;3 &lt;3 https://t.co/DmMK29gS1c"	1406591676387409922	"@Roeptoeter2 Ook het idee dat je dan #TeamX bent geworden, omdat iemand anders je een prikje gaf. Alsof dat een persoonlijke prestatie van formaat is... Het is allemaal van nul intrinsieke waarde. En dat doet mij afvragen of de keuze wel zo weloverwogen was... &lt;3 &lt;3 &lt;3"	Unrelated	Unrelated	
1406599113764921346	Hoe ver zijn de landen om ons heen met het versoepelen van de coronaregels?: https://t.co/p5xTKVTisW	1406604413276495873	@Denniskuh1896 @NUnl Nog velen zijn niet of nauwelijks gevaccineerd. Even nog rustig houden voor hen.  Geef de mensheid even tijd voor te vaccineren.	Unrelated	Unrelated	
1406309578623655947	Is QVAX mij vergeten ofzo want kzie iedereen van mijn leeftijd mails krijgen maar not me??????	1406610337428815878	@samvandenderen Kan afhangen van hoe snel het gaat in jouw vaccinatiecentrum	Favour	Neutral	
1406276303888789517	De vaccinatie-discriminatie zoals sommigen het noemen, geldt dus ook tussen gevaccineerden onderling. Het AstraZeneca-vaccin schijnt de Lada onder de vaccins te zijn en hebben ze je daarmee geprikt, dan kom je er niet in. Bijzonder. https://t.co/1ZmwqWupok	1406613619794714625	@PaulaKammenga @ArnoWellens Phizer en moderna ook tijdelijk onder noodzaak.	Against	Unrelated	
1406318817790279683	Verbazing in buurlanden: Nederland versoepelt wel heel snel https://t.co/rzhb889lvN	1406630946082889734	@NOS Het is de nieuwe griepprik maar nu niet alleen voor de risico groepering en ouderen maar voor iedereen zo houden de farmaceutische industrie hun aandelen hoog voor de zogenaamde elite onder ons . Massa productie tegen beter weten in .	Unrelated	Unrelated	
1406553206700773376	De nieuwe eigenaar van het ANP vindt dat je niet langer het recht hebt om voorrang te krijgen op reguliere zorg als je je niet laat vaccineren. Hoe zit dat met rokers? Mensen die drinken? Mensen die niet sporten? Mensen die ongezond eten? Ook geen voorrang? Doodeng. https://t.co/QWbv2Rz15t	1406643519419203584	@RoelRoelRoel @KimBoon94 Waarom is de procedure voor het ontwikkelen van vaccin zo lang behalve voor Covid. Zijn die regels dan eigenlijk overbodig of denken ze dat nood wetten breekt?	Against	Elaborate	
1406363995557203971	Treurig, maar broer @hommel_b zou zeggen dat Hein geduldig in een hoekje van de IC heeft zitten wachten... https://t.co/7lXiDUyiKw	1406649128889769987	@KraatsHenk @jrbonte @hommel_b Wat dacht je van al die uitbraken in verzorgingshuizen NA de vaccinatie?	Unrelated	Unrelated	
1406249779630387207	"Ik ben nooit gestopt met het geven van een hand, dus nee,  ik ben niet in shock..
Ben jij in shock als iemand je een hand wil geven? https://t.co/2yHBWubzka"	1406649804760006662	"@Gaia_Universe Nee, ik ben mensen blijven knuffelen, vooral zij die een knuffel nodig hadden. Ik ben een mens, geen ophokverplichting of muilkorf voor mij. Geen living death. Geen indoctrinatie.
Geen experimenteel vaccin. 
Vertrouwen in overheid echt kwijt.
Nam abonnement op Gezond Verstand."	Unrelated	Unrelated	
1406556688342212609	Ivermectine werkt. Studie gepubliceerd door The Lancet. https://t.co/9IbxipH1gh	1406675749415931910	@karenv640 @Isobel56234851 @ajsluis @georgevanhouts Wellicht moet je is opzoeken wat een vaccin is. Dat geef je per definitie aan gezonde mensen.	Unrelated	Unrelated	
1406630340354097165	"Nav. prof Gupta: 

Met C19 vaccins voor kwetsbaren kunnen we terug naar NATUURLIJKE groepsimmuniteit, net als bij griep.

Dus STOP die lockdowns, 1,5m etc. en laat het virus rond gaan.

Het alternatief is IEDEREEN jaarlijks vaccineren en dat wil je niet.

https://t.co/gfCYD4xdqg"	1406681596606955532	@EHollestelle @wouterkeller Omdat het geen geld oplevert voor Pharma wanneer alleen ouderen en kwetsbaren gevaccineerd hoeven te worden.	Against	Elaborate	
1406550536145494017	Hartproblemen bij tieners en jongvolwassenen na 2e prik Pfizer en Moderna. Als melding bij Vears maar 1% is vd realiteit dan is er echt een serieus probleem waar ouders, kinderen en jongeren voor gewaarschuwd moeten worden! https://t.co/6c1XyqAb9I	1406683362828369922	@Cav198843 @IreneHoogenraad @Alex_KJanssen @btcandfreedom Fijn, dat maakt het grootscheeps vaccineren, zeker van de gezonde jeugd, overbodig. Vlag uit.	Against	Elaborate	
1406550536145494017	Hartproblemen bij tieners en jongvolwassenen na 2e prik Pfizer en Moderna. Als melding bij Vears maar 1% is vd realiteit dan is er echt een serieus probleem waar ouders, kinderen en jongeren voor gewaarschuwd moeten worden! https://t.co/6c1XyqAb9I	1406687019959468033	@AdriScholte @IreneHoogenraad @Alex_KJanssen @btcandfreedom LAREB verwacht geen bijwerkingen meer na 8 dagen na vaccinatie. https://t.co/vQZ3TN5Ckz	Against	Disagree	
1406183437162225667	Dus gevaccineerden en geteste mensen gaan op vakantie in het buitenland, nemen 'mutaties' mee naar huis.. en ik als ongevaccineerde thuisblijver krijg de schuld?	1406693693680193545	@jannyzeeland @raretijden @lenavgils Klopt. Maar zijn zelf licht ziek. Vanavond hoorden we dat Pfizer 87% bescherming geeft en dat het bij Astra-Zenica lager ligt.	Against	Elaborate	
1406701795540357126	Hugo heeft btw TSS als bijwerking vaccin gezet maar dat moet ITP zijn TSS is tamponziekte een vergiftiging	1406710221175668739	@ut_grunn Dat laat hij doen daarom gaat hij vrolijk door,hij zegt en een ander doet het .. eerst een handtekening vragen voor verantwoordelijkheid en geen ggd medewerker of arts prikt nog	Neutral	Disagree	
1406501817127739394	We kregen heel veel vragen van kijkers binnen, bedankt! Wij maakten een selectie en leggen die straks voor aan minister van Volksgezondheid Frank Vandenbroucke (@vooruit_nu). Afspraak om 11u op één! #QuestionTime #7dag #vrtnws https://t.co/FX3WU0nmug	1406723198859853824	@NicV43 @JeanLagaune @De7deDag @vooruit_nu In mijn stad zitten ze aan 1996 die op 3 juli gevaxed worden. Maar daarna, na 5 juli valt alles stil tot zeker eind juli. Het is hopen op mensen va Pfizer dose 2 die afhaken om nog de mensen van 1997 tot 2002 te vaccineren. Dat zijn er duizenden in mijn stad. Zal nooit lukken.	Unrelated	Unrelated	
1406650304012210181	Gaan we nou met 700 positieve testen op 17 miljoen inwomers komende week nog met mondkapjesoplopen, max 4 bezoekers thuis ontvangen? Echt, zijn er mensen die nog mee doen?	1406728406537060375	@natas_groen Denk het wel. Lees net een draadje van de mensen die pro vaccineren zijn. Die zijn woedend op de Jonge. De versoepelingen, geen mondkapjes enz gaat veel te snel.Ze blijven het  voor alle zekerheid toch maar doen  Tis toch niet te geloven zo bang !!!!ð	Unrelated	Unrelated	
1404656821286092806	4 op de 100.000 geteste mensen hebben Corona.Moet ik nou die prik nog halen?Van mij hoeft het niet zo.	1406729177785643012	"@GeographyNo @MrJannenman ""Klassieke methoden
Ook is een aantal vaccins in ontwikkeling via een meer klassieke aanpak. Hierbij bevat het vaccin het hele virus. Dit is door een behandeling verzwakt of inactief geworden, zodat de gevaccineerde er niet ziek van wordt.""
https://t.co/T07rhmHWAo"	Against	Unrelated	
1403839105063079939	Mijn andere twitter is geblokkeerd. Kennelijk zijn de hersenen bij veel mensen in paniek modus, dat is begrijpelijk. Heeft de Deense speler een hartaanval gehad? komt dit door de injectie? Laten we tot we het antwoord weten stoppen met alle injecties. https://t.co/SmFj8aKoeZ	1406729631135326218	"@dancalegria Willem, Jurgen C. is dood gevonden.
Moet je niet twitteren en iedereen laten weten dat ie waarschijnlijk vrijwel zeker door het vaccin is doodgegaan?"	Against	Disagree	
1407735812582789122	"Lees ik net in n groep op Telegram: ""Uit eerste hand van GGD telefoniste. We krijgen de hele dag telefoontjes over sterf gevallen , miskramen , bijwerkingen etc. Er is  niemand van de GGD gevaccineerd."""	1407858913211555844	@IreneHoogenraad @PrimeresCoach We mogen verwijzen naar Lareb. Maar veel mensen bellen om tweede afspraak af te zeggen omdat ze heftige bijwerkingen hebben en zo komt het dat we bij de vaccinatielijn al die verhalen over bijwerkingen horen. Heel heftig en verdrietig.	Against	Elaborate	
1406235035129331719	Je zou je maar net hebben onderworpen aan een experimentele gentherapie - waarvan de bijwerkingen op middellange en lange termijn totaal onduidelijk zijn - omdat je zo VRESELIJK NAÏEF was om @hugodejonge te geloven, toen hij loog dat je daarmee je vrijheid terug zou krijgen. https://t.co/2WSDEJTU2D	1407891980064075778	@Moostwanted2 @GideonvMeijeren @hugodejonge nope... dit is enkel een wet.. zegt niets over Pfizer en ik heb de eerste Pfizer prik met plezier ontvangen... doe dat ook straks met de 2de prik.	Against	Disagree	
1407930568004755457	Toch maar laten doen. Zo blij mee. https://t.co/Her04ZcJzr	1407943102048968705	@Clairenieuwen De andere kant is voor het booster vaccin. https://t.co/bXfecrksoV	Unrelated	Unrelated	
1407716634215825408	Beste mensen die al gevaccineerd zijn, staat uw vaccinatie ook in 'mijnRIVM'? U kunt dat hier checken: https://t.co/IubUL4OVgg.	1407969977341259776	@jpaternotte 28 mei gevaccineerd met Janssen, niks terug te vinden in 'mijn RIVM'	Neutral	Disagree	
1407983094074859524	"Oh nog iets:

Het feit dat dokters, wetenschappers (en ja: de overheid) zeggen dat het goed is om je te laten vaccineren, is wat anders dan dat je verplicht bent om je te laten vaccineren. 

Je bent toch gvd geen puber die bij elk advies van 'boven' reflexmatig gaat bokken?"	1407998747276161025	"@jebentzelf_een @harryhol Ook dat soort bijwerkingen zijn gewoon vrij normaal bij medicijnen en vaccins. Die kans bestaat altijd namelijk.

Dat maakt je nog steeds geen proefpersoon. 

En krijg ik nog een definitie van wat veel is?"	Against	Unrelated	
1407990954217324544	"Ga jij via de CoronaCheck-app een vaccinatiebewijs aanmaken? #vaccinatiebewijs 

Graag een RT voor een groter bereik op Twitter. Volg ook @depeiling. #opnaarde8000volgers"	1408011285048987648	"@depeiling @daan0169 5. Ik ben (voorlopig) tegen dÃ©ze ""vaccinatie""."	Unrelated	Unrelated	
1408012118201356289	Smoking gun! Kandidaten voor mRNA-vaccin lagen 1 maand vóór corona-uitbraak al klaar https://t.co/T12G0kdN4g	1408020065669292032	@DeLo1973 Nu vind ik nine for news gecontroleerde oppositie. Maar echt ieder mens zou toch moeten kunnen bedenken. Dat die vaccins allang klaar lagen, of niet?	Against	Elaborate	
1408006959274631169	Hugo de Jonge: kan lockdown dit najaar niet uitsluiten #delta #covid19 @BNR https://t.co/1WmoLbEfH2	1408030057898012674	@floorzijdenbos @sophievleeuwen @BNR En dat geloof je serieus? En heel toevallig culmineert dat eind sept/ begin oktober? Wanneer de meeste mensen al weer lang en breed terug zijn van vakantie? Nu in juni tot augustus hebben we toevallig nergens last van? Terwijl 80% dat wonder prikje heeft gehad?	Unrelated	Unrelated	
